theme_number,theme_name,chapter_number,chapter_name,question_id,question_number,points,question_text,options,correct_answers,comment,image_paths,video_paths,url
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-037,1.1.02-037,3 Puan,Neyle karşılaşabilirsiniz?,A. İnsanlar otobüsün önünden caddeye çıkabilir; B. İnsanlar otobüse ulaşmak için soldan yola çıkabilir; C. Otobüs birdenbire geri gitmeye başlar,A. İnsanlar otobüsün önünden caddeye çıkabilir; B. İnsanlar otobüse ulaşmak için soldan yola çıkabilir,"Otobüslerin veya tramvayların duraklarda beklediği yerde, insanların aniden yola çıkabileceğini hesaba katmalısınız. Bazı yolcular otobüse ulaşmak için yolun karşısına hızla koşarlar. İniş yaparken, insanlar trafiğe dikkat etmeden sık sık aniden yola çıkarlar. Geri vites lambası yanmadığında, arkadan takip eden sürücü olarak otobüsün durağı ileriye doğru sürerek terk edeceğinden emin olabilirsiniz.",images/1_1_02-037.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-037
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-038-M,1.1.02-038-M,4 Puan,Hangi tehlikelerle karşılaşabilirsiniz?,A. - yola çıkar; B. - bisiklet yolunda gider; C. - durur,A. - yola çıkar,"Bisiklet sürücüleri trafikte her zaman doğru şekilde davranmazlar. Burada çocuk, sizi daha önce sola baktığında görmüş olsa bile, yola çıkabilir. Bu nedenle, tehlikeli bir durumdan kaçınmak için, hızınızı düşürmeli ve frenleme yapmaya kendinizi hazırlamalısınız.",images/1_1_02-038-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-038-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-039-M,1.1.02-039-M,4 Puan,Nasıl davranırsınız?,A. Çocukları gözlemlerim; B. Frene hazır durumda olurum; C. Hızımı değiştirmeden yoluma devam ederim,A. Çocukları gözlemlerim; B. Frene hazır durumda olurum,Hızı azaltın ve iki çocuğu da dikkatli bir biçimde izleyin. Dikkatli olun ve fren yapmaya hazır olun. Çocukların davranışı bunu gerekli kılıyorsa durun.,images/1_1_02-039-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-039-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-040-M,1.1.02-040-M,5 Puan,Neyle karşılaşabilirsiniz?,A. - sola kırar; B. - yolun öbür tarafına sürer; C. - sürüşümü engellemez,A. - sola kırar; B. - yolun öbür tarafına sürer,"Bisiklet sürücülerinin trafik kurallarına uygun davranmaması her zaman mümkündür. Bir bisiklet sürücüsü sola dönebilir veya el ile işaret etmeden şerit değiştirebilir. İki bisikletçi olması durumunda, ilkinin vermiş olduğu el işaretini ikinci bisiklet sürücüsünü de işaret vermeden takip edebilir. Bu nedenle, bisikletçiler dümdüz sürmeye devam etse bile fren yapmaya hazır olmalısınız.",images/1_1_02-040-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-040-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-041-M,1.1.02-041-M,5 Puan,Hangi tehlikelerle karşılaşabilirsiniz?,A. Çocuklar yolu zamanında terk etmez; B. Bazı çocuklar yeniden geri döner; C. Bütün çocuklar yaya yolunda bekler,A. Çocuklar yolu zamanında terk etmez; B. Bazı çocuklar yeniden geri döner,"Sokakta bir top varsa, bir çocuğun onu almak için gelebileceği varsayılmalıdır. Bir sürücü olarak sizin için bu şu anlama gelir: Çocuğun topunu alabilmesi için hemen durmalısınız. Çocuklarda, yanlış davranışlarda bulunabileceklerinden ve tehlikeleri doğru şekilde değerlendiremeyeceklerinden yola çıkmalısınız.",images/1_1_02-041-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-041-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-042-M,1.1.02-042-M,5 Puan,Nasıl davranırsınız?,A. Fren yaparak adım hızına düşerim; B. Frene hazır durumda beklerim; C. Yavaşlamadan yoluma devam ederim,A. Fren yaparak adım hızına düşerim; B. Frene hazır durumda beklerim,"Bu durumda: Hızınızı hemen düşürün, frenlemeye hazır olun ve var olan durumun etrafından dolanmaya çalışın. Çocukların oynaması durumunda, trafiğe dikkat etmedikleri ve trafiğe uygun davranmadıkları varsayılmalıdır.",images/1_1_02-042-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-042-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-043-M,1.1.02-043-M,5 Puan,Nasıl davranmanız gerekiyor?,A. Hemen fren yaparak adım hızına düşmeliyim; B. Frene hazır durumda beklerim; C. Hızımı düşürmeden geçer giderim,A. Hemen fren yaparak adım hızına düşmeliyim; B. Frene hazır durumda beklerim,Büyük olasılıkla oyun esnasında topun peşinden bir çocuk yola fırlayacaktır ve bu esnada trafiğe dikkat etmeyecektir. Aracınızı hemen adım hızına yavaşlatın. Özellikle dikkatli olun ve fren yapmaya hazır olun.,images/1_1_02-043-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-043-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-046-M,1.1.02-046-M,4 Puan,Hangi araçlar buradan yalnızca adım hızıyla ve yolcular hiçbir tehlikeye maruz kalmayacak şekilde geçebilirler?,A. - Aynı istikamette yol alan; B. - Karşıdan gelen,A. - Aynı istikamette yol alan; B. - Karşıdan gelen,"Durakta bekleyen bir otobüs eğer uyarı lambalarını yakmışsa, her iki şeritteki araçlar da adım hızında ilerlemelidirler. İnen ve binen yolcular kesinlikle teklikeye atılmamalıdırlar ve engellenmemelidirler.",images/1_1_02-046-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-046-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-048-M,1.1.02-048-M,5 Puan,Burada nasıl davranmalısınız?,A. Adım hızına inecek şekilde fren yaparım; B. Fren tutmaya hazırlıklı olurum; C. [Bisiklet sürücüsünü] sollarım,A. Adım hızına inecek şekilde fren yaparım; B. Fren tutmaya hazırlıklı olurum,"Çocukların sağ ve sol yolda hem olduğundan, yürüme hızı yavaşlatmak ve fren hazırlıklı olmalıdır.",images/1_1_02-048-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-048-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-049,1.1.02-049,4 Puan,Bu durumda nasıl davranırsınız?,A. Tehlike durumu freni yaparım; B. Klaksona basar yoluma devam ederim; C. Hızımı artırırım,A. Tehlike durumu freni yaparım,Hemen soldan gelen bisikletçi ile çarpışmayı önlemek için ani bir frenleme gerçekleştirin. Trafik ışığı yönünüze yeşil görünse de aracı bu durumda sürmeye devam etmek son derece tehlikeli olacaktır.,images/1_1_02-049.png,videos/1_1_02-049.mp4,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-049
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-050-M,1.1.02-050-M,5 Puan,Burada neden yavaş ve fren yapmaya hazır halde sürmek zorundasınız?,A. Çünkü trafiğin durumunu öngörmek mümkün değil; B. Çünkü yolda bir çocuk duruyor; C. Çünkü [beyaz renkli ticari araç] hareket ediyor,A. Çünkü trafiğin durumunu öngörmek mümkün değil; B. Çünkü yolda bir çocuk duruyor,"Sol tarafta duran taşıyıcının arkasındaki çocuk yola doğru gidiyor. Durup durmadığını görme imkanınız yok. Bu nedenle, bu kafa karıştırıcı trafik durumunda özellikle dikkatli olmalısınız. Yavaş sürün ve fren yapmaya hazır olun.",images/1_1_02-050-M.png,videos/1_1_02-050-M.mp4,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-050-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-051-M,1.1.02-051-M,4 Puan,Bu durumda nasıl doğru hareket edersiniz?,A. Durur ve geçmesine izin veririm; B. İlgili kişinin solundan yeterli mesafe ile geçerim; C. Selektör yaparak ilgili kişiye beklediğimi sinyalize ederim,A. Durur ve geçmesine izin veririm,"Adam, sarı bir kol bandı takıyor ve bir rehber köpek taşıyor. Kör veya görme engelli olduğu için trafik durumunu göremiyor. Görme engelli kişilere özel ilgi gösterilmelidir. Bu nedenle, önünüzden karşıya geçmesine izin vermelisiniz.",images/1_1_02-051-M.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-051-M
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-052,1.1.02-052,4 Puan,Çocukların trafikte öngörülemeyen davranışlar sergilemesini neden beklemelisiniz?,A. - çocukların dikkati kolayca dağılır; B. - çocuklar trafik durumu hakkında sıklıkla eksik bir görüşe sahiptir; C. - çocuklar genellikle bir sesin hangi yönden geldiğini tespit edemezler,A. - çocukların dikkati kolayca dağılır; B. - çocuklar trafik durumu hakkında sıklıkla eksik bir görüşe sahiptir; C. - çocuklar genellikle bir sesin hangi yönden geldiğini tespit edemezler,"Çocuklar genellikle öngörülemez davranırlar, bu yüzden diğer yol kullanıcıları her zaman beklenmediklere güvenmek zorundadırlar. Çevredeki dış uyaranlar nedeniyle, küçük çocuklar sürekli olarak yol ve trafikten uzaklaşır. Sürekli olarak gözlerinin bölgede yürüyüş yapmasına ve ilginç olaylara veya nesnelere takılmasına izin veriyorlar. Gürültü algısı da sadece yaşam sürecinde gelişir ve sadece çocuklarda sınırlı bir ölçüde mevcuttur. Bu nedenle çocuklar genellikle karayolu trafiğindeki birçok sesi belirli bir yöne atayamazlar ve bunları bir aracın hangi yönden yaklaştığından tamamen akustik olarak değerlendirmeleri daha zordur.
Yön algısına ek olarak, çocuklukta mesafeler, hızlar ve frenleme mesafesi algısı henüz tam olarak belirgin değildir. Bu nedenle, çocuklar genellikle trafik durumunu tam olarak göz ardı edebilirler.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-052
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-107,1.1.02-107,4 Puan,"Yaya yolunda bir çocuk, ipe bağlı köpeği ile koşuyor. Bu durumda bir tehlike ortaya çıkabilir mi?","A. Evet, köpek aniden araç yoluna koşup, çocuğu da peşinden çekebilir; B. Evet, köpek ipten kurtulup kaçar ve çocuk da peşinden koşarsa; C. Hayır, çünkü köpekler trafikten çekinirler","A. Evet, köpek aniden araç yoluna koşup, çocuğu da peşinden çekebilir; B. Evet, köpek ipten kurtulup kaçar ve çocuk da peşinden koşarsa",Burada tehlikeli durumlar ortaya çıkabilir. Köpek kaçabilir ve çocuk da onun peşinden koşabilir. Diğer türlü köpek yola doğru koşabilir ve çocuğu peşinden sürükleyebilir. Bu nedenle yavaş sürmeli ve fren yapmaya hazır olmalısınız.,,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-107
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-108-B,1.1.02-108-B,4 Puan,Bu durumda neleri dikkate almak zorundasınız?,"A. Sadece adım hızı ile geçmenize izin verilmiştir; B. Sadece, yolcuların tehlikeye atılması sözkonusu olmadığı takdirde geçebilirsiniz; C. Hiçbir durumda geçemezsiniz","A. Sadece adım hızı ile geçmenize izin verilmiştir; B. Sadece, yolcuların tehlikeye atılması sözkonusu olmadığı takdirde geçebilirsiniz","Toplu taşıma otobüsleri ve okul otobüsleri bir otobüs durağındaysa ve uyarı lambaları açıksa, şu şekilde hareket edilir: Araçlar sadece yürüme hızında ve yeterli mesafeyi koruyarak buradan geçebilirler. Bu durum yaklaşan trafiğin yanı sıra otobüsle aynı yönde seyahat eden araçlar için de geçerlidir. Yolcular için tehlikeli olabilecek herhangi bir durum araç sürücüsü olarak sizin yardımınız ile engellenmelidir.",images/1_1_02-108-B.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-108-B
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-109-B,1.1.02-109-B,4 Puan,Bu durumda doğru olan nedir?,"A. Karşıdan gelen otomobiller, sadece dikkatli bir şekilde otobüsün yanından geçebilirler; B. Sadece dikkatli bir şekilde otobüsün yanından geçebilirsiniz; C. Karşı yönden gelen sürücü olarak, otobüse pek fazla dikkat etmenize gerek yoktur","A. Karşıdan gelen otomobiller, sadece dikkatli bir şekilde otobüsün yanından geçebilirler; B. Sadece dikkatli bir şekilde otobüsün yanından geçebilirsiniz","Her iki yönden gelen araçlar, toplu taşıma otobüslerini, okul otobüslerini ve duraklarında duran tramvayları dikkatlice geçebilirler. Otobüs uyarı lambalarını yakmadığından, aracınızı adım hızına kadar yavaşlatmanıza gerek yok. Bu durumda özellikle dikkatli olun!",images/1_1_02-109-B.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-109-B
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-110-B,1.1.02-110-B,4 Puan,Bu durumda doğru olan nedir?,"A. Her iki yol şeridi üzerinde de, en fazla adım hızı ile otobüsün yanından geçilebilir; B. Yolcuların tehlikeye atılması sözkonusu olduğunda, her iki yol şeridinde de durulması zorunludur; C. Sol yol şeridi üzerindeki araçlar, özel bir dikkat sarfetmeden otobüsün yanından geçebilir","A. Her iki yol şeridi üzerinde de, en fazla adım hızı ile otobüsün yanından geçilebilir; B. Yolcuların tehlikeye atılması sözkonusu olduğunda, her iki yol şeridinde de durulması zorunludur","Bir otobüs duraktaysa ve uyarı ışıkları yanıyorsa, otobüsü aynı sürüş yönünde seyreden sürücü olarak, sadece adım hızında geçebilirsiniz. Yeteri kadar mesafe tutun. Gerekirse durun ve bekleyin. Bunun nedeni, her zaman dikkat edilmesi gereken otobüs yolcularının güvenliğidir. Bu durum aynı zamanda, aynı yol üzerinde karşı yönden gelen araç sürücüleri için de geçerlidir.",images/1_1_02-110-B.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-110-B
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-112,1.1.02-112,5 Puan,Şehir içinde aracınızın önünde bir top yuvarlanıyor. Ne tepki vermelisiniz?,A. Fren yapmalıyım; B. Yoluma devam etmeliyim; C. Çarpmamak için direksiyon kırmalıyım,A. Fren yapmalıyım,"Bir yerleşim bölgesinde bir top aracınızın önünde yuvarlanırsa, bir çocuğun aniden sokağa fırlayabileceğini unutmayın. Bu nedenle fren yapmalı ve durmaya hazırlıklı olmalısınız, çünkü burada güven ilkesi geçerli değildir.",,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-112
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-113,1.1.02-113,5 Puan,Yaya yolunda oynamakta olan çocuklara yaklaşıyorsunuz. Nasıl davranmalısınız?,A. Arabayı yavaş sürmeli ve fren yapmaya hazır olmalıyım; B. Arkamdaki trafiği engellememek için yoluma aynen devam etmeliyim; C. Klakson çalmalı ve yoluma devam etmeliyim,A. Arabayı yavaş sürmeli ve fren yapmaya hazır olmalıyım,Kaldırımda oynayan çocuklar beklenmedik bir şekilde yola çıkabilirler. Bu nedenle güven ilkesi burada işlemez. Hızınızı düşürmeli ve frenlemeye hazır olmalısınız.,,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-113
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-114,1.1.02-114,4 Puan,Bu durumda neye hazırlklı olmak zorundasınız?,A. - Köpek yola doğru koşar ve çocuğu kendi peşinde sürükler; B. - Köpek kendini çekip koparır ve çocuk onun peşinde koşar; C. - Köpek çocuk tarafından güvenli bir şekilde kontrol altında tutulur,A. - Köpek yola doğru koşar ve çocuğu kendi peşinde sürükler; B. - Köpek kendini çekip koparır ve çocuk onun peşinde koşar,Köpek karayolunda üzerine çalışır ve arkasından çocuğu sürükler ve köpek kapalı geçecek ve çocuk sonra çalışan bu durumda Tehlikede uyması gereklidir.,images/1_1_02-114.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-114
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-115,1.1.02-115,5 Puan,Burada yavaş ve frene hazır vaziyette mi sürmek zorundasınız?,"A. Evet, çünkü otobüsün önündeki yolcular karşıya geçebilir; B. Evet, otobüsten inmiş olmayan kişiler yoldan karşıya geçebilirler; C. Evet, çünkü otobüs hemen yola çıkacaktır","A. Evet, çünkü otobüsün önündeki yolcular karşıya geçebilir; B. Evet, otobüsten inmiş olmayan kişiler yoldan karşıya geçebilirler","Otobüs durakta olduğundan ve sağa sinyal verdiğinden, çok dikkatli bir şekilde geçmelisiniz. Buna ek olarak, bir kişi hemen otobüsün önünde ve böylece sizin yakınınızda bulunuyor. Ayrıca yolcuların otobüsten inebileceğini hesab etmelisiniz. Yolun karşısından gelip otobüse binmek isteyen insanlar olabilir. Bu nedenle, gerektiğinde hemen fren yapabilmek için sürüş hızınızı kesinlikle azaltmalısınız.",images/1_1_02-115.png,videos/1_1_02-115.mp4,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-115
Tema 1.1.,Tehlike Oegretimi,1.1.02 Bölüm,Yayalara Karsi Davranis,1.1.02-116,1.1.02-116,4 Puan,Tramvay durakta durmak üzere. Hangi davranış doğrudur?,A. - tehlikeye atılmamalıdırlar; B. - için engel teşkil edilmemelidir; C. - klaksonla uyarılabilirler,A. - tehlikeye atılmamalıdırlar; B. - için engel teşkil edilmemelidir,Duran bir tramvayın yanından adım hızında dikkatli bir şekilde geçmenize izin verilir — ancak yolcuların tehlikeye girmemesi veya engellenmemesi gerekir.,images/1_1_02-116.png,,https://www.clickclickdrive.de/fragenkatalog/tr/1.1.-tehlike-oegretimi/1.1.02-yayalara-karsi-davranis/1.1.02-116
